1.1713e-17,9.4473e-06,0,1,0,106.5,1,0.5
-6.9522e-18,2.8334e-05,0,1,1,106.5,2,0.5
-1.6454e-17,4.7197e-05,0,1,2,106.5,3,0.5
1.4707e-18,6.602e-05,0,1,3,106.5,4,0.5
-1.857e-17,8.4787e-05,0,1,4,106.5,5,0.5
-3.8179e-17,0.00010348,0,1,5,106.5,6,0.5
-2.6545e-17,0.00012209,0,1,6,106.5,7,0.5
-5.7317e-18,0.00014059,0,1,7,106.5,8,0.5
-9.2022e-18,0.00015898,0,1,8,106.5,9,0.5
3.395e-20,0.00017723,0,1,9,106.5,10,0.5
2.0441e-18,0.00019533,0,1,10,106.5,11,0.5
-1.1596e-18,0.00021327,0,1,11,106.5,12,0.5
1.3024e-17,0.00023102,0,1,12,106.5,13,0.5
2.3443e-17,0.00024858,0,1,13,106.5,14,0.5
4.9189e-18,0.00026593,0,1,14,106.5,15,0.5
-8.5021e-18,0.00028305,0,1,15,106.5,16,0.5
6.1561e-18,0.00029993,0,1,16,106.5,17,0.5
1.7311e-17,0.00031656,0,1,17,106.5,18,0.5
1.0411e-17,0.00033291,0,1,18,106.5,19,0.5
3.8598e-17,0.00034898,0,1,19,106.5,20,0.5
-1.6856e-17,0.00036476,0,1,20,106.5,21,0.5
-3.3472e-17,0.00038022,0,1,21,106.5,22,0.5
4.5775e-18,0.00039536,0,1,22,106.5,23,0.5
3.4281e-17,0.00041016,0,1,23,106.5,24,0.5
3.4767e-19,0.0004246,0,1,24,106.5,25,0.5
3.1611e-17,0.00043869,0,1,25,106.5,26,0.5
7.3511e-17,0.00045239,0,1,26,106.5,27,0.5
7.5178e-17,0.00046571,0,1,27,106.5,28,0.5
1.1008e-17,0.00047863,0,1,28,106.5,29,0.5
-3.6852e-17,0.00049114,0,1,29,106.5,30,0.5
-1.3871e-17,0.00050322,0,1,30,106.5,31,0.5
3.2369e-17,0.00051487,0,1,31,106.5,32,0.5
7.4903e-17,0.00052607,0,1,32,106.5,33,0.5
1.2312e-16,0.00053682,0,1,33,106.5,34,0.5
1.331e-16,0.00054711,0,1,34,106.5,35,0.5
1.699e-16,0.00055692,0,1,35,106.5,36,0.5
1.1915e-16,0.00056625,0,1,36,106.5,37,0.5
1.1151e-16,0.00057509,0,1,37,106.5,38,0.5
1.0244e-16,0.00058343,0,1,38,106.5,39,0.5
1.1728e-16,0.00059126,0,1,39,106.5,40,0.5
1.4282e-16,0.00059858,0,1,40,106.5,41,0.5
1.722e-16,0.00060538,0,1,41,106.5,42,0.5
1.5314e-16,0.00061165,0,1,42,106.5,43,0.5
1.2165e-16,0.00061738,0,1,43,106.5,44,0.5
9.8117e-17,0.00062258,0,1,44,106.5,45,0.5
