0.00010341,-1.753e-17,0,1,0,15,1,0.5
0.00024316,-3.4322e-17,0,1,1,15,2,0.5
0.0003712,-4.5797e-17,0,1,2,15,3,0.5
0.00049142,-4.3619e-17,0,1,3,15,4,0.5
0.00060101,-8.1485e-17,0,1,4,15,5,0.5
0.00070111,-8.1717e-17,0,1,5,15,6,0.5
0.00079102,-6.1112e-17,0,1,6,15,7,0.5
0.00087105,-3.4976e-17,0,1,7,15,8,0.5
0.00094103,-7.8938e-17,0,1,8,15,9,0.5
0.001001,-8.4997e-17,0,1,9,15,10,0.5
0.001051,-4.8992e-17,0,1,10,15,11,0.5
0.001091,-7.2845e-18,0,1,11,15,12,0.5
0.001121,-2.4365e-18,0,1,12,15,13,0.5
0.001141,-4.7744e-17,0,1,13,15,14,0.5
0.001151,2.2944e-17,0,1,14,15,15,0.5
0.001151,7.4249e-18,0,1,15,15,16,0.5
0.001141,4.8945e-17,0,1,16,15,17,0.5
0.001121,1.6602e-17,0,1,17,15,18,0.5
0.001091,1.5181e-17,0,1,18,15,19,0.5
0.001051,7.2418e-17,0,1,19,15,20,0.5
0.001001,7.931e-17,0,1,20,15,21,0.5
0.00094103,7.7792e-17,0,1,21,15,22,0.5
0.00087105,4.8723e-17,0,1,22,15,23,0.5
0.00079102,5.2333e-17,0,1,23,15,24,0.5
0.00070111,8.2372e-17,0,1,24,15,25,0.5
0.00060101,6.7732e-17,0,1,25,15,26,0.5
0.00049142,2.914e-17,0,1,26,15,27,0.5
0.0003712,3.8821e-17,0,1,27,15,28,0.5
0.00024316,6.2071e-18,0,1,28,15,29,0.5
0.00010341,2.4583e-17,0,1,29,15,30,0.5
