-1.7346e-17,9.6143e-06,0,1,0,106.5,1,0.5
-1.7347e-17,2.8835e-05,0,1,1,106.5,2,0.5
-2.0817e-17,4.803e-05,0,1,2,106.5,3,0.5
-1.7347e-17,6.7185e-05,0,1,3,106.5,4,0.5
5.5511e-17,8.6282e-05,0,1,4,106.5,5,0.5
-2.4286e-17,0.0001053,0,1,5,106.5,6,0.5
-5.5511e-17,0.00012424,0,1,6,106.5,7,0.5
-1.7347e-17,0.00014306,0,1,7,106.5,8,0.5
1.7347e-17,0.00016177,0,1,8,106.5,9,0.5
1.3878e-17,0.00018033,0,1,9,106.5,10,0.5
-2.0816e-17,0.00019874,0,1,10,106.5,11,0.5
-6.245e-17,0.00021698,0,1,11,106.5,12,0.5
-5.8981e-17,0.00023503,0,1,12,106.5,13,0.5
-2.4287e-17,0.00025288,0,1,13,106.5,14,0.5
-3.4695e-17,0.00027051,0,1,14,106.5,15,0.5
3.4687e-18,0.00028791,0,1,15,106.5,16,0.5
-1.1505e-21,0.00030506,0,1,16,106.5,17,0.5
-1.1508e-21,0.00032195,0,1,17,106.5,18,0.5
-3.1226e-17,0.00033856,0,1,18,106.5,19,0.5
-5.8981e-17,0.00035488,0,1,19,106.5,20,0.5
-4.8572e-17,0.0003709,0,1,20,106.5,21,0.5
-5.898e-17,0.00038659,0,1,21,106.5,22,0.5
3.8164e-17,0.00040195,0,1,22,106.5,23,0.5
3.8165e-17,0.00041697,0,1,23,106.5,24,0.5
3.4695e-17,0.00043162,0,1,24,106.5,25,0.5
-3.8163e-17,0.0004459,0,1,25,106.5,26,0.5
-1.7347e-17,0.0004598,0,1,26,106.5,27,0.5
-2.0816e-17,0.00047329,0,1,27,106.5,28,0.5
1.0409e-17,0.00048638,0,1,28,106.5,29,0.5
-1.3877e-17,0.00049905,0,1,29,106.5,30,0.5
2.217e-22,0.00051128,0,1,30,106.5,31,0.5
-5.1983e-22,0.00052308,0,1,31,106.5,32,0.5
-2.0817e-17,0.00053441,0,1,32,106.5,33,0.5
-2.4286e-17,0.00054529,0,1,33,106.5,34,0.5
-2.0816e-17,0.00055569,0,1,34,106.5,35,0.5
-3.8163e-17,0.00056561,0,1,35,106.5,36,0.5
-2.4285e-17,0.00057503,0,1,36,106.5,37,0.5
-2.0816e-17,0.00058396,0,1,37,106.5,38,0.5
1.7347e-17,0.00059238,0,1,38,106.5,39,0.5
-7.8779e-22,0.00060028,0,1,39,106.5,40,0.5
-4.1635e-17,0.00060767,0,1,40,106.5,41,0.5
1.3876e-17,0.00061452,0,1,41,106.5,42,0.5
-1.7348e-17,0.00062083,0,1,42,106.5,43,0.5
2.0816e-17,0.00062661,0,1,43,106.5,44,0.5
4.1632e-17,0.00063184,0,1,44,106.5,45,0.5
1.7346e-17,0.00063652,0,1,45,106.5,46,0.5
-3.4711e-18,0.00064064,0,1,46,106.5,47,0.5
-4.1634e-17,0.0006442,0,1,47,106.5,48,0.5
-1.3878e-17,0.0006472,0,1,48,106.5,49,0.5
3.4697e-18,0.00064964,0,1,49,106.5,50,0.5
6.9389e-18,0.00065151,0,1,50,106.5,51,0.5
3.8164e-17,0.00065281,0,1,51,106.5,52,0.5
4.1634e-17,0.00065354,0,1,52,106.5,53,0.5
-1.7346e-17,0.00065369,0,1,53,106.5,54,0.5
-5.204e-17,0.00065328,0,1,54,106.5,55,0.5
-3.4677e-18,0.00065229,0,1,55,106.5,56,0.5
2.0818e-17,0.00065074,0,1,56,106.5,57,0.5
7.6329e-17,0.00064861,0,1,57,106.5,58,0.5
7.9798e-17,0.00064592,0,1,58,106.5,59,0.5
3.1225e-17,0.00064266,0,1,59,106.5,60,0.5
8.3266e-17,0.00063884,0,1,60,106.5,61,0.5
6.2449e-17,0.00063447,0,1,61,106.5,62,0.5
6.9388e-17,0.00062953,0,1,62,106.5,63,0.5
2.0816e-17,0.00062405,0,1,63,106.5,64,0.5
1.3877e-17,0.00061802,0,1,64,106.5,65,0.5
-3.4697e-18,0.00061145,0,1,65,106.5,66,0.5
3.4694e-17,0.00060435,0,1,66,106.5,67,0.5
1.7346e-17,0.00059671,0,1,67,106.5,68,0.5
3.8163e-17,0.00058856,0,1,68,106.5,69,0.5
4.1632e-17,0.00057989,0,1,69,106.5,70,0.5
4.1632e-17,0.00057072,0,1,70,106.5,71,0.5
3.4675e-18,0.00056105,0,1,71,106.5,72,0.5
-3.4708e-18,0.00055089,0,1,72,106.5,73,0.5
-6.9394e-18,0.00054024,0,1,73,106.5,74,0.5
-3.4695e-17,0.00052913,0,1,74,106.5,75,0.5
-5.5511e-17,0.00051756,0,1,75,106.5,76,0.5
-6.5919e-17,0.00050554,0,1,76,106.5,77,0.5
-2.0815e-17,0.00049307,0,1,77,106.5,78,0.5
-6.2449e-17,0.00048018,0,1,78,106.5,79,0.5
-2.4285e-17,0.00046688,0,1,79,106.5,80,0.5
-3.8162e-17,0.00045316,0,1,80,106.5,81,0.5
-2.7754e-17,0.00043906,0,1,81,106.5,82,0.5
-3.4692e-17,0.00042457,0,1,82,106.5,83,0.5
1.7349e-17,0.00040972,0,1,83,106.5,84,0.5
-2.0816e-17,0.00039452,0,1,84,106.5,85,0.5
-3.8162e-17,0.00037897,0,1,85,106.5,86,0.5
-3.4693e-17,0.0003631,0,1,86,106.5,87,0.5
-8.3267e-17,0.00034691,0,1,87,106.5,88,0.5
-1.4225e-16,0.00033042,0,1,88,106.5,89,0.5
-1.0408e-16,0.00031366,0,1,89,106.5,90,0.5
-5.8981e-17,0.00029662,0,1,90,106.5,91,0.5
